Timestamp,EAR,MAR,Yaw,Pitch,Tilt,PERCLOS,Blink_Rate,Status
12:14:27,0.405,0.003,3.0,-6.3,2.5,0.03,4,
12:14:27,0.398,0.003,3.2,-7.2,2.9,0.03,4,
12:14:27,0.398,0.005,3.3,-6.1,3.0,0.03,4,
12:14:27,0.391,0.004,3.0,-6.3,2.2,0.03,4,
12:14:28,0.393,0.004,3.2,-7.0,2.9,0.03,4,
12:14:28,0.397,0.005,3.3,-6.4,3.2,0.03,4,
12:14:28,0.382,0.003,2.8,-6.7,2.1,0.03,4,
12:14:28,0.391,0.005,3.2,-6.9,2.7,0.03,4,
12:14:28,0.401,0.005,3.3,-6.3,3.1,0.03,4,
12:14:28,0.387,0.004,2.7,-5.1,2.3,0.03,4,
12:14:28,0.401,0.004,3.2,-7.5,2.7,0.03,4,
12:14:28,0.401,0.003,3.2,-6.3,3.4,0.03,4,
12:14:28,0.392,0.005,2.8,-5.8,2.5,0.03,4,
12:14:28,0.393,0.005,3.2,-7.6,2.6,0.03,4,
12:14:28,0.395,0.008,3.2,-7.2,3.2,0.03,4,
12:14:28,0.397,0.003,3.0,-6.3,2.4,0.03,4,
12:14:28,0.394,0.005,3.1,-5.8,2.7,0.03,4,
12:14:28,0.396,0.003,3.0,-6.3,2.6,0.03,4,
12:14:28,0.398,0.004,3.1,-6.1,2.6,0.03,4,
12:14:28,0.406,0.005,3.3,-7.3,2.8,0.03,4,
12:14:28,0.403,0.005,3.2,-5.8,3.0,0.03,4,
12:14:28,0.396,0.005,2.9,-5.7,2.2,0.03,4,
12:14:28,0.394,0.005,3.2,-6.5,2.7,0.03,4,
12:14:28,0.403,0.005,3.2,-7.0,3.1,0.03,4,
12:14:28,0.399,0.005,2.9,-6.7,2.7,0.03,4,
12:14:28,0.395,0.004,3.0,-6.7,2.1,0.03,4,
12:14:28,0.405,0.007,3.3,-7.1,3.0,0.03,4,
12:14:28,0.400,0.006,3.0,-6.3,2.9,0.03,4,
12:14:28,0.398,0.005,3.0,-6.3,2.5,0.03,4,
12:14:28,0.393,0.005,3.0,-6.6,2.5,0.03,4,
12:14:28,0.402,0.006,2.9,-6.4,2.4,0.03,4,
12:14:28,0.398,0.005,3.3,-6.4,3.2,0.03,4,
12:14:28,0.401,0.004,2.9,-6.7,2.6,0.03,4,
12:14:28,0.397,0.006,3.3,-6.9,3.3,0.03,4,
12:14:29,0.407,0.004,3.3,-6.8,3.4,0.03,4,
12:14:29,0.398,0.004,3.4,-7.6,3.4,0.03,4,
12:14:29,0.406,0.005,3.5,-8.0,3.5,0.03,4,
12:14:29,0.404,0.006,3.4,-7.5,3.6,0.03,4,
12:14:29,0.389,0.005,3.3,-7.0,3.6,0.03,4,
12:14:29,0.392,0.006,3.1,-6.5,3.1,0.03,4,
12:14:29,0.391,0.007,3.5,-7.9,3.7,0.03,4,
12:14:29,0.395,0.007,3.4,-7.0,3.9,0.03,4,
12:14:29,0.385,0.005,3.1,-6.3,3.0,0.03,4,
12:14:29,0.396,0.005,3.4,-7.2,3.4,0.03,4,
12:14:29,0.398,0.006,3.1,-6.3,3.2,0.03,4,
12:14:29,0.388,0.005,3.3,-7.0,3.3,0.03,4,
12:14:29,0.393,0.005,3.2,-6.6,3.4,0.03,4,
12:14:29,0.394,0.006,3.4,-7.8,3.4,0.03,4,
12:14:29,0.397,0.006,3.4,-7.2,3.6,0.03,4,
12:14:29,0.385,0.004,3.3,-6.3,3.2,0.03,4,
12:14:29,0.395,0.005,3.5,-7.5,3.5,0.03,4,
12:14:29,0.390,0.005,3.5,-7.0,3.3,0.03,4,
12:14:29,0.397,0.004,3.7,-8.3,4.1,0.03,4,
12:14:29,0.390,0.005,3.4,-6.7,3.8,0.03,4,
12:14:29,0.383,0.006,3.2,-5.9,3.4,0.03,4,
12:14:29,0.386,0.004,3.6,-7.0,3.7,0.03,4,
12:14:29,0.389,0.005,3.4,-6.3,3.8,0.03,4,
12:14:29,0.382,0.004,3.2,-6.1,3.2,0.03,4,
12:14:29,0.399,0.005,3.5,-7.2,3.7,0.03,4,
12:14:29,0.388,0.006,3.3,-5.9,3.6,0.03,4,
12:14:29,0.383,0.006,3.2,-6.2,3.4,0.03,4,
12:14:29,0.375,0.007,3.1,-6.6,3.1,0.03,4,
12:14:29,0.383,0.007,3.3,-7.1,3.6,0.03,4,
12:14:30,0.376,0.008,3.2,-6.6,3.6,0.03,4,
12:14:30,0.366,0.008,3.1,-5.8,3.4,0.03,4,
12:14:30,0.374,0.007,3.1,-6.2,3.3,0.03,4,
12:14:30,0.360,0.013,3.0,-5.9,3.3,0.03,4,
12:14:30,0.374,0.009,3.0,-6.6,3.4,0.03,4,
12:14:30,0.367,0.029,2.9,-6.0,3.5,0.03,4,
12:14:30,0.356,0.026,2.9,-6.3,3.5,0.03,4,
12:14:30,0.361,0.009,2.8,-6.1,3.4,0.03,4,
12:14:30,0.358,0.010,2.8,-6.4,3.2,0.03,4,
12:14:30,0.369,0.011,2.8,-6.1,2.7,0.03,4,
12:14:30,0.386,0.011,2.9,-7.3,2.8,0.03,4,
12:14:30,0.402,0.011,2.7,-6.4,3.1,0.03,4,
12:14:30,0.390,0.011,2.6,-5.8,3.0,0.03,4,
12:14:30,0.404,0.010,2.5,-6.8,2.9,0.03,4,
12:14:30,0.409,0.027,2.7,-7.7,3.1,0.03,4,
12:14:30,0.412,0.050,2.4,-6.5,2.9,0.03,4,
12:14:30,0.404,0.078,2.0,-7.5,2.1,0.03,4,
12:14:30,0.416,0.117,1.7,-8.8,1.6,0.03,4,
12:14:30,0.401,0.101,1.3,-8.5,1.8,0.03,4,
12:14:30,0.401,0.041,1.1,-7.9,1.7,0.03,4,
12:14:30,0.393,0.074,1.1,-8.9,1.1,0.03,4,
12:14:30,0.395,0.052,0.8,-9.1,1.1,0.03,4,
12:14:30,0.367,0.107,1.3,-9.2,1.4,0.03,4,
12:14:30,0.338,0.112,1.8,-9.1,3.5,0.03,4,
12:14:30,0.316,0.089,1.5,-7.7,4.1,0.03,4,
12:14:30,0.303,0.047,1.6,-7.3,3.9,0.03,4,
12:14:30,0.316,0.067,1.3,-8.0,3.9,0.03,4,
12:14:30,0.328,0.053,178.2,-21.6,3.6,0.03,4,
12:14:30,0.345,0.080,1.2,-8.0,3.9,0.03,4,
12:14:30,0.342,0.062,1.3,-7.7,3.5,0.03,4,
12:14:30,0.349,0.081,1.3,-8.0,3.5,0.03,4,
12:14:31,0.353,0.083,0.8,-6.7,2.9,0.03,4,
12:14:31,0.358,0.130,1.1,-6.5,3.0,0.03,4,
12:14:31,0.370,0.124,0.8,-6.6,2.4,0.03,4,
12:14:31,0.378,0.082,0.7,-7.0,1.4,0.03,4,
12:14:31,0.392,0.089,0.8,-7.3,1.2,0.03,4,
12:14:31,0.359,0.123,1.1,-7.9,2.0,0.03,4,
12:14:31,0.380,0.098,0.7,-5.9,1.3,0.03,4,
12:14:31,0.379,0.110,0.6,-5.8,1.2,0.03,4,
12:14:31,0.366,0.180,1.3,-7.4,1.9,0.03,4,
12:14:31,0.383,0.120,0.6,-5.5,1.1,0.03,4,
12:14:31,0.372,0.157,1.1,-8.1,1.3,0.03,4,
12:14:31,0.363,0.138,1.3,-7.6,1.8,0.03,4,
12:14:31,0.382,0.196,0.7,-6.5,0.9,0.03,4,
12:14:31,0.387,0.227,1.1,-8.8,1.2,0.03,4,
12:14:31,0.384,0.139,1.2,-7.5,1.5,0.03,4,
12:14:31,0.404,0.159,1.4,-8.0,1.5,0.03,4,
12:14:31,0.398,0.169,1.1,-7.6,1.3,0.03,4,
12:14:31,0.403,0.199,1.2,-7.1,1.9,0.03,4,
12:14:31,0.400,0.161,1.2,-6.0,1.9,0.03,4,
12:14:31,0.405,0.196,1.3,-6.3,2.0,0.03,4,
12:14:31,0.399,0.136,1.3,-6.5,1.8,0.03,4,
12:14:31,0.403,0.174,1.3,-6.8,2.3,0.03,4,
12:14:31,0.390,0.090,1.3,-6.8,1.8,0.03,4,
12:14:31,0.409,0.102,1.1,-6.5,1.5,0.03,4,
12:14:31,0.390,0.091,1.3,-7.5,2.3,0.03,4,
12:14:31,0.394,0.092,1.1,-5.7,1.6,0.03,4,
12:14:31,0.385,0.100,1.2,-6.9,2.0,0.03,4,
12:14:31,0.405,0.030,1.1,-5.2,2.1,0.03,4,
12:14:31,0.403,0.085,1.2,-6.3,1.7,0.03,4,
12:14:31,0.392,0.092,1.4,-6.8,2.1,0.03,4,
12:14:32,0.418,0.060,1.4,-7.0,2.3,0.03,4,
12:14:32,0.401,0.020,1.3,-6.5,1.7,0.03,4,
12:14:32,0.395,0.087,1.3,-6.5,1.8,0.03,4,
12:14:32,0.391,0.065,1.4,-6.3,2.4,0.03,4,
12:14:32,0.417,0.059,1.3,-6.9,1.4,0.03,4,
12:14:32,0.395,0.076,1.3,-6.1,1.7,0.03,4,
12:14:32,0.397,0.041,1.5,-6.4,1.7,0.03,4,
12:14:32,0.394,0.016,1.8,-5.6,1.9,0.03,4,
12:14:32,0.400,0.026,1.7,-4.8,1.3,0.03,4,
12:14:32,0.400,0.081,1.7,-3.1,1.7,0.03,4,
12:14:32,0.387,0.073,1.1,-3.0,0.4,0.03,4,
12:14:32,0.385,0.060,1.9,-4.2,1.8,0.03,4,
12:14:32,0.376,0.073,1.2,-4.9,1.0,0.03,4,
12:14:32,0.401,0.112,1.4,-5.9,1.8,0.03,4,
12:14:32,0.421,0.077,1.5,-5.3,0.7,0.03,4,
12:14:32,0.426,0.163,0.8,-4.8,0.5,0.03,4,
12:14:32,0.399,0.105,0.8,-3.8,0.9,0.03,4,
12:14:32,0.371,0.112,0.9,-3.0,1.4,0.03,4,
12:14:32,0.400,0.058,1.3,-5.9,1.7,0.03,4,
12:14:32,0.412,0.024,1.5,-5.6,1.7,0.03,4,
12:14:32,0.406,0.013,1.5,-4.2,1.7,0.03,4,
12:14:32,0.404,0.014,1.5,-4.8,1.4,0.03,4,
12:14:32,0.414,0.012,1.5,-5.0,1.1,0.03,4,
12:14:32,0.406,0.013,1.6,-5.5,1.2,0.03,4,
12:14:32,0.411,0.012,1.5,-4.3,1.4,0.03,4,
12:14:32,0.407,0.012,1.5,-3.9,1.1,0.03,4,
12:14:32,0.400,0.011,1.5,-4.6,1.1,0.03,4,
12:14:32,0.392,0.011,1.5,-4.9,1.2,0.03,4,
12:14:32,0.398,0.010,1.7,-5.9,1.5,0.03,4,
12:14:32,0.404,0.011,1.9,-5.8,1.2,0.03,4,
12:14:33,0.395,0.010,1.7,-5.6,1.7,0.03,4,
12:14:33,0.399,0.012,2.0,-5.8,1.7,0.03,4,
12:14:33,0.399,0.010,1.8,-5.6,1.2,0.03,4,
12:14:33,0.387,0.011,1.8,-5.5,1.8,0.03,4,
12:14:33,0.405,0.010,2.0,-7.0,1.8,0.03,4,
12:14:33,0.387,0.011,1.7,-6.9,1.2,0.03,4,
12:14:33,0.401,0.011,2.0,-6.4,1.3,0.03,4,
12:14:33,0.404,0.011,1.8,-6.4,1.1,0.03,4,
12:14:33,0.404,0.009,1.7,-6.4,1.4,0.03,4,
12:14:33,0.385,0.009,1.9,-6.3,1.6,0.03,4,
12:14:33,0.395,0.010,2.1,-6.9,1.9,0.03,4,
12:14:33,0.387,0.011,1.7,-5.8,1.2,0.03,4,
12:14:33,0.406,0.011,1.9,-6.8,1.3,0.03,4,
12:14:33,0.405,0.011,1.9,-6.2,1.1,0.03,4,
12:14:33,0.395,0.011,1.7,-5.4,0.9,0.03,4,
12:14:33,0.399,0.008,1.8,-7.2,0.6,0.03,4,
12:14:33,0.389,0.006,1.8,-6.8,0.9,0.03,4,
12:14:33,0.394,0.008,1.8,-6.2,0.7,0.03,4,
12:14:33,0.387,0.005,1.7,-5.0,0.4,0.03,4,
12:14:33,0.405,0.007,1.7,-7.3,0.6,0.03,4,
12:14:33,0.400,0.007,1.8,-7.3,0.7,0.03,4,
12:14:33,0.378,0.006,1.8,-7.1,0.3,0.03,4,
12:14:33,0.381,0.004,2.1,-8.2,0.9,0.03,4,
12:14:33,0.402,0.008,1.8,-6.5,0.6,0.03,4,
12:14:33,0.397,0.008,1.9,-7.5,0.8,0.03,4,
12:14:33,0.401,0.006,1.8,-7.8,1.0,0.03,4,
12:14:33,0.393,0.007,1.9,-6.7,0.8,0.03,4,
12:14:33,0.397,0.006,1.9,-7.1,1.3,0.03,4,
12:14:33,0.401,0.006,2.1,-7.0,1.2,0.03,4,
12:14:34,0.405,0.007,1.8,-5.7,0.4,0.03,4,
12:14:34,0.402,0.005,1.7,-7.2,0.6,0.03,4,
12:14:34,0.397,0.006,2.0,-8.2,1.2,0.03,4,
12:14:34,0.398,0.006,2.0,-6.3,1.0,0.03,4,
12:14:34,0.384,0.006,1.8,-5.3,0.8,0.03,4,
12:14:34,0.392,0.005,2.1,-6.8,1.5,0.03,4,
12:14:34,0.387,0.006,1.9,-5.3,1.4,0.03,4,
12:14:34,0.398,0.005,2.3,-6.9,2.0,0.03,4,
12:14:34,0.394,0.005,2.3,-6.3,1.7,0.03,4,
12:14:34,0.389,0.003,2.4,-7.3,1.6,0.03,4,
12:14:34,0.392,0.003,2.3,-6.3,1.9,0.03,4,
12:14:34,0.373,0.005,2.0,-6.7,1.7,0.03,4,
12:14:34,0.394,0.005,2.3,-6.9,1.8,0.03,4,
12:14:34,0.398,0.005,2.5,-7.2,1.9,0.03,4,
12:14:34,0.392,0.006,2.3,-7.0,1.7,0.03,4,
12:14:34,0.396,0.003,2.3,-7.2,1.6,0.03,4,
12:14:34,0.395,0.003,2.6,-7.1,2.2,0.03,4,
12:14:34,0.399,0.004,2.7,-7.3,2.1,0.03,4,
12:14:34,0.387,0.003,2.7,-7.4,2.0,0.03,4,
12:14:34,0.405,0.003,2.9,-6.5,2.4,0.03,4,
12:14:34,0.382,0.004,2.6,-6.5,2.0,0.03,4,
12:14:34,0.403,0.005,2.9,-7.3,2.2,0.03,4,
12:14:34,0.369,0.003,3.0,-6.7,2.2,0.03,4,
12:14:34,0.374,0.002,3.0,-7.1,2.1,0.03,4,
12:14:34,0.366,0.002,3.1,-6.4,2.1,0.03,4,
12:14:34,0.362,0.001,3.3,-6.6,2.3,0.03,4,
12:14:34,0.367,0.002,3.4,-6.9,2.4,0.03,4,
12:14:34,0.374,0.004,3.5,-5.9,2.4,0.03,4,
12:14:34,0.351,0.004,3.4,-5.1,2.0,0.03,4,
12:14:34,0.358,0.004,3.3,-4.9,2.2,0.03,4,
12:14:34,0.357,0.003,3.2,-4.6,1.8,0.03,4,
12:14:35,0.333,0.002,3.0,-5.0,2.0,0.03,4,
12:14:35,0.355,0.003,3.2,-5.3,1.9,0.03,4,
12:14:35,0.337,0.003,3.3,-4.5,2.2,0.03,4,
12:14:35,0.333,0.004,3.3,-4.5,2.3,0.03,4,
12:14:35,0.327,0.004,3.2,-4.5,2.5,0.03,4,
12:14:35,0.325,0.004,3.2,-3.3,2.8,0.03,4,
12:14:35,0.334,0.003,3.2,-4.1,2.9,0.03,4,
12:14:35,0.321,0.003,3.2,-3.5,3.0,0.03,4,
12:14:35,0.310,0.002,3.1,-4.7,2.7,0.03,4,
12:14:35,0.306,0.003,3.3,-4.2,2.9,0.03,4,
12:14:35,0.316,0.003,3.6,-5.0,3.4,0.03,4,
12:14:35,0.304,0.003,3.3,-5.0,3.6,0.03,4,
12:14:35,0.326,0.002,3.9,-5.8,4.1,0.03,4,
12:14:35,0.316,0.001,3.6,-5.0,3.9,0.03,4,
12:14:35,0.315,0.001,3.4,-4.5,3.7,0.03,4,
12:14:35,0.312,0.002,3.7,-4.9,4.1,0.03,4,
12:14:35,0.309,0.001,3.9,-4.7,4.0,0.03,4,
12:14:35,0.317,0.002,3.7,-5.0,3.8,0.03,4,
12:14:35,0.299,0.001,3.3,-3.9,3.5,0.03,4,
12:14:35,0.300,0.001,3.6,-5.3,3.7,0.03,4,
12:14:35,0.298,0.002,3.2,-4.4,3.6,0.03,4,
12:14:35,0.305,0.002,3.2,-5.4,3.8,0.03,4,
12:14:35,0.305,0.001,3.3,-5.9,3.9,0.03,4,
12:14:35,0.309,0.003,3.1,-5.1,4.1,0.03,4,
12:14:35,0.299,0.004,3.1,-5.6,4.1,0.03,4,
12:14:35,0.295,0.005,3.0,-5.6,4.1,0.03,4,
12:14:35,0.295,0.003,2.9,-6.2,3.9,0.03,4,
12:14:35,0.300,0.006,3.0,-5.1,4.1,0.03,4,
12:14:36,0.291,0.002,2.8,-5.0,3.9,0.03,4,
12:14:36,0.286,0.001,3.1,-5.8,4.0,0.03,4,
12:14:36,0.280,0.002,3.1,-5.8,3.7,0.03,4,
12:14:36,0.281,0.001,3.2,-5.9,3.9,0.03,4,
12:14:36,0.294,0.004,3.1,-6.9,3.9,0.03,4,
12:14:36,0.307,0.004,3.1,-6.6,4.1,0.03,4,
12:14:36,0.300,0.007,3.1,-7.0,3.7,0.03,4,
12:14:36,0.291,0.007,3.3,-5.9,4.2,0.03,4,
12:14:36,0.299,0.007,2.9,-6.7,3.6,0.03,4,
12:14:36,0.311,0.001,3.2,-6.2,3.8,0.03,4,
12:14:36,0.316,0.006,2.9,-5.6,3.8,0.03,4,
12:14:36,0.295,0.007,2.6,-5.4,3.3,0.03,4,
12:14:36,0.310,0.007,2.7,-5.2,3.1,0.03,4,
12:14:36,0.317,0.009,2.8,-5.2,3.2,0.03,4,
12:14:36,0.314,0.006,2.5,-5.3,2.9,0.03,4,
12:14:36,0.307,0.009,2.8,-5.0,3.2,0.03,4,
12:14:36,0.318,0.006,2.7,-5.1,3.0,0.03,4,
12:14:36,0.314,0.003,2.5,-5.1,3.0,0.03,4,
12:14:36,0.316,0.003,2.4,-4.9,2.7,0.03,4,
12:14:36,0.308,0.002,2.5,-5.3,2.6,0.03,4,
12:14:36,0.319,0.007,2.5,-5.3,2.7,0.03,4,
12:14:36,0.309,0.006,2.4,-5.6,2.3,0.03,4,
12:14:36,0.313,0.005,2.7,-5.0,2.9,0.03,4,
12:14:36,0.309,0.003,2.4,-5.6,2.8,0.03,4,
12:14:36,0.304,0.003,2.5,-5.1,3.0,0.03,4,
12:14:36,0.305,0.005,2.6,-5.0,2.8,0.03,4,
12:14:36,0.299,0.008,2.2,-4.9,2.4,0.03,4,
12:14:36,0.304,0.007,2.5,-5.0,2.8,0.03,4,
12:14:36,0.302,0.005,2.4,-5.1,3.2,0.03,4,
12:14:36,0.298,0.004,2.9,-4.4,3.9,0.03,4,
12:14:36,0.303,0.001,2.5,-5.8,3.4,0.03,4,
12:14:36,0.320,0.009,2.6,-4.7,3.6,0.03,4,
12:14:37,0.298,0.005,2.4,-5.8,3.7,0.03,4,
12:14:37,0.303,0.003,2.7,-4.8,3.7,0.03,4,
12:14:37,0.285,0.001,2.5,-5.3,3.7,0.03,4,
12:14:37,0.314,0.001,2.5,-5.2,3.3,0.03,4,
12:14:37,0.301,0.001,2.7,-5.1,3.7,0.03,4,
12:14:37,0.306,0.002,2.5,-5.4,3.7,0.03,4,
12:14:37,0.309,0.003,2.5,-5.0,3.2,0.03,4,
12:14:37,0.302,0.002,2.4,-5.0,3.1,0.03,4,
12:14:37,0.306,0.002,2.2,-4.3,3.0,0.03,4,
12:14:37,0.303,0.002,2.2,-4.5,3.1,0.03,4,
12:14:37,0.305,0.002,2.2,-4.4,2.8,0.03,4,
12:14:37,0.311,0.001,2.5,-4.5,3.2,0.03,4,
12:14:37,0.295,0.002,2.2,-4.3,2.7,0.03,4,
12:14:37,0.305,0.001,2.4,-4.7,3.1,0.03,4,
12:14:37,0.304,0.001,2.1,-4.4,2.9,0.03,4,
12:14:37,0.315,0.001,2.1,-5.0,2.9,0.03,4,
12:14:37,0.307,0.003,2.2,-4.2,2.8,0.03,4,
12:14:37,0.309,0.002,2.2,-4.5,3.0,0.03,4,
12:14:37,0.300,0.001,2.2,-4.9,2.8,0.03,4,
12:14:37,0.306,0.002,2.3,-5.2,2.6,0.03,4,
12:14:37,0.298,0.001,2.3,-5.4,2.6,0.03,4,
12:14:37,0.296,0.001,2.3,-5.1,2.7,0.03,4,
12:14:37,0.310,0.002,2.2,-5.0,2.5,0.03,4,
12:14:37,0.284,0.003,2.0,-4.0,3.0,0.03,4,
12:14:37,0.145,0.003,1.9,-1.7,5.5,0.03,4,
12:14:37,0.117,0.003,2.0,-2.0,5.3,0.03,4,
12:14:37,0.114,0.004,2.1,-2.7,5.5,0.03,4,
12:14:37,0.180,0.003,2.4,-3.3,5.2,0.03,4,
12:14:37,0.198,0.003,2.3,-3.9,4.7,0.03,4,
12:14:37,0.243,0.003,2.6,-3.8,4.5,0.03,4,
12:14:38,0.255,0.002,2.5,-3.3,4.4,0.03,5,
12:14:38,0.274,0.003,2.4,-3.5,4.0,0.03,5,
12:14:38,0.274,0.002,2.0,-3.5,3.5,0.03,5,
12:14:38,0.289,0.003,1.9,-4.7,2.7,0.03,5,
12:14:38,0.279,0.004,2.0,-4.1,3.0,0.03,5,
12:14:38,0.297,0.002,2.1,-4.6,2.7,0.03,5,
12:14:38,0.287,0.001,2.1,-4.9,2.6,0.03,5,
12:14:38,0.299,0.007,2.3,-5.0,3.0,0.03,5,
12:14:38,0.286,0.010,2.2,-4.3,3.1,0.03,5,
12:14:38,0.294,0.015,2.1,-4.1,2.8,0.03,5,
12:14:38,0.295,0.003,2.0,-4.4,2.5,0.03,5,
12:14:38,0.303,0.015,2.0,-4.5,2.6,0.03,5,
12:14:38,0.305,0.003,2.1,-4.3,2.5,0.03,5,
12:14:38,0.294,0.011,2.0,-4.0,2.6,0.03,5,
12:14:38,0.293,0.027,1.9,-4.4,2.4,0.03,5,
12:14:38,0.297,0.029,2.2,-3.4,2.7,0.03,5,
12:14:38,0.289,0.014,2.0,-3.1,2.2,0.03,5,
12:14:38,0.284,0.017,1.8,-2.7,1.9,0.03,5,
12:14:38,0.283,0.005,1.9,-2.7,2.3,0.03,5,
12:14:38,0.287,0.006,1.8,-1.5,2.7,0.03,5,
12:14:38,0.275,0.003,1.9,-2.6,2.6,0.03,5,
12:14:38,0.292,0.007,2.0,-2.2,3.0,0.03,5,
12:14:38,0.280,0.004,2.0,-2.5,2.4,0.03,5,
12:14:38,0.302,0.008,2.2,-2.2,3.0,0.03,5,
12:14:38,0.288,0.004,2.0,-3.1,2.0,0.03,5,
12:14:38,0.325,0.005,2.2,-3.5,2.6,0.03,5,
12:14:38,0.317,0.004,2.2,-3.1,2.4,0.03,5,
12:14:38,0.329,0.005,2.2,-3.9,2.5,0.03,5,
12:14:38,0.332,0.004,2.1,-4.0,1.9,0.03,5,
12:14:38,0.337,0.007,2.0,-3.5,2.7,0.03,5,
12:14:39,0.320,0.005,1.9,-3.5,1.9,0.03,5,
12:14:39,0.273,0.008,1.8,-3.0,3.4,0.03,5,
12:14:39,0.139,0.006,1.4,-0.4,4.8,0.03,5,
12:14:39,0.119,0.004,2.0,-1.1,5.4,0.03,5,
12:14:39,0.116,0.005,1.8,-1.2,5.4,0.03,5,
12:14:39,0.140,0.006,1.9,-2.8,4.6,0.03,5,
12:14:39,0.160,0.007,1.8,-2.2,4.4,0.03,5,
12:14:39,0.216,0.004,2.2,-2.0,4.8,0.03,5,
12:14:39,0.222,0.006,2.1,-2.8,4.2,0.03,5,
12:14:39,0.251,0.007,2.1,-2.9,3.8,0.03,6,
12:14:39,0.245,0.072,2.1,-3.1,3.5,0.03,6,
12:14:39,0.255,0.118,2.1,-3.6,3.6,0.03,6,
12:14:39,0.263,0.176,2.1,-2.3,3.2,0.03,6,
12:14:39,0.264,0.188,2.1,-3.6,3.0,0.03,6,
12:14:39,0.261,0.224,2.1,-4.0,2.9,0.03,6,
12:14:39,0.268,0.201,1.9,-3.1,2.9,0.03,6,
12:14:39,0.289,0.219,2.1,-2.6,3.0,0.03,6,
12:14:39,0.276,0.240,2.1,-3.7,2.7,0.03,6,
12:14:39,0.274,0.235,1.9,-3.6,2.7,0.03,6,
12:14:39,0.280,0.231,2.2,-3.8,2.8,0.03,6,
12:14:39,0.281,0.235,2.3,-4.6,3.1,0.03,6,
12:14:39,0.276,0.221,2.1,-4.3,2.8,0.03,6,
12:14:39,0.296,0.218,2.3,-4.1,3.1,0.03,6,
12:14:39,0.286,0.226,2.5,-4.9,3.6,0.03,6,
12:14:39,0.294,0.217,2.2,-4.0,3.5,0.03,6,
12:14:39,0.310,0.223,2.5,-4.7,3.5,0.03,6,
12:14:39,0.307,0.238,2.7,-5.0,3.9,0.03,6,
12:14:39,0.296,0.235,2.4,-4.4,3.8,0.03,6,
12:14:39,0.285,0.240,2.5,-4.9,4.0,0.03,6,
12:14:39,0.280,0.251,2.6,-4.5,3.8,0.03,6,
12:14:40,0.273,0.253,2.3,-4.6,4.0,0.03,6,
12:14:40,0.256,0.244,2.4,-5.0,4.2,0.03,6,
12:14:40,0.269,0.239,2.3,-5.1,4.7,0.03,6,
12:14:40,0.276,0.236,2.0,-5.3,4.6,0.03,6,
12:14:40,0.272,0.240,2.3,-4.9,4.9,0.03,6,
12:14:40,0.270,0.245,2.2,-4.2,4.6,0.03,6,
12:14:40,0.261,0.245,-179.9,-11.3,4.8,0.03,6,
12:14:40,0.269,0.266,2.9,-5.1,5.2,0.03,6,
12:14:40,0.254,0.279,2.6,-4.9,4.9,0.03,6,
12:14:40,0.265,0.281,-179.7,-11.7,5.3,0.03,6,
12:14:40,0.270,0.283,180.0,-12.1,5.0,0.03,6,
12:14:40,0.267,0.295,2.9,-5.7,5.0,0.03,6,
12:14:40,0.273,0.286,-179.8,-12.2,5.0,0.03,6,
12:14:40,0.247,0.300,2.8,-3.7,5.0,0.03,6,
12:14:40,0.261,0.303,2.6,-3.7,5.0,0.03,6,
12:14:40,0.251,0.298,2.6,-3.6,4.5,0.03,6,
12:14:40,0.257,0.307,2.6,-3.5,4.9,0.03,6,
12:14:40,0.255,0.311,2.7,-3.5,5.2,0.03,6,
12:14:40,0.244,0.311,2.5,-3.7,5.1,0.03,6,
12:14:40,0.253,0.300,2.3,-3.4,5.0,0.03,6,
12:14:40,0.247,0.317,2.6,-3.9,5.2,0.03,6,
12:14:40,0.237,0.308,2.4,-3.4,4.7,0.03,6,
12:14:40,0.253,0.303,2.4,-3.5,4.3,0.03,6,
12:14:40,0.243,0.313,2.2,-3.2,4.1,0.03,6,
12:14:40,0.250,0.311,2.4,-3.1,4.4,0.03,6,
12:14:40,0.245,0.310,2.2,-2.6,4.4,0.03,6,
12:14:40,0.240,0.317,2.1,-2.9,4.2,0.03,6,
12:14:40,0.248,0.303,2.2,-2.2,3.7,0.03,6,
12:14:41,0.245,0.313,2.0,-2.8,3.4,0.03,6,
12:14:41,0.239,0.309,2.0,-3.3,3.7,0.03,6,
12:14:41,0.233,0.303,2.1,-2.9,3.8,0.03,6,
12:14:41,0.253,0.315,2.0,-3.3,4.0,0.03,7,
12:14:41,0.244,0.307,2.0,-2.4,3.5,0.03,7,
12:14:41,0.241,0.318,2.0,-3.6,4.1,0.03,7,
12:14:41,0.235,0.300,2.1,-3.3,3.7,0.03,7,
12:14:41,0.239,0.313,2.2,-2.9,4.4,0.03,7,
12:14:41,0.231,0.308,2.3,-2.8,4.3,0.03,7,
12:14:41,0.241,0.322,2.4,-2.8,3.8,0.04,7,
12:14:41,0.244,0.321,2.1,-2.5,3.5,0.04,7,
12:14:41,0.234,0.324,2.1,-2.8,3.7,0.04,7,
12:14:41,0.242,0.313,2.1,-2.3,3.4,0.04,7,
12:14:41,0.253,0.314,2.2,-2.8,3.3,0.04,8,
12:14:41,0.237,0.314,2.1,-2.4,3.9,0.04,8,
12:14:41,0.249,0.300,2.2,-2.4,3.9,0.04,8,
12:14:41,0.246,0.302,1.9,-2.9,3.8,0.04,8,
12:14:41,0.242,0.294,1.7,-2.4,3.4,0.04,8,
